-13,0,-2,-1,11,-33,-1,-3,0,-3,-2,1,3,35,4,-8,-3,-3,0,2,-2,-12,2,1,7,-1,-4,0,10,18,-7,0,-4,1,2,2,2,-19,3,6,9,8,5,8,-11,40,13,10,6,-2,-1,2,13,17,7,4,-9,4,-1,-1,4,29,9,21,3
-17,-7,-4,1,0,-15,-8,-12,4,-5,-7,-13,-17,-62,-26,-8,-4,1,4,6,24,88,2,7,36,4,2,0,-8,-11,7,3,-13,-9,-5,-6,0,-24,-11,0,6,5,5,7,15,73,20,-3,-25,-9,-9,-14,-4,-28,-19,-1,5,6,-2,-5,13,-14,-3,-7,3
5,-7,5,6,-22,3,6,17,-1,2,2,0,6,-20,-6,-9,-8,-11,-6,-5,-13,-41,-6,0,-15,-2,-2,5,29,14,-2,-14,10,5,-5,-4,-2,65,1,-5,-3,1,2,5,7,32,26,4,0,3,3,4,-7,-4,2,5,-7,0,-2,-5,-3,-74,-15,-3,3
3,-1,-4,-3,-13,24,-3,-1,9,2,-1,2,12,14,3,1,-15,-2,-1,-4,-11,-24,-2,0,9,-4,-1,0,22,19,-5,2,1,1,1,2,15,-37,-4,1,-5,2,0,4,0,30,6,8,5,3,-1,-2,-10,-35,-4,7,-18,-4,-1,-1,10,44,-5,-10,3
6,-2,4,4,-3,-10,14,1,-8,-9,-4,-8,-10,-70,-20,-4,11,4,1,6,14,19,16,27,2,-3,0,-3,-10,-28,6,-24,-12,9,4,6,13,29,12,14,-5,-3,-3,0,2,-19,-9,-3,-8,-6,-6,-7,6,3,-13,-11,8,3,1,-5,-40,-61,-8,10,3
-1,-2,-2,1,34,94,12,-8,-9,0,-3,-1,-26,-40,-1,-3,-4,-1,-4,-5,0,-12,-8,-15,4,7,5,9,5,48,22,19,-1,-3,-3,1,0,-53,-13,-6,4,-4,-6,-9,6,3,-10,2,-1,2,-1,-6,-20,-31,-5,-8,-18,-11,-2,-5,6,-12,-5,-16,3
12,0,1,1,-2,17,-3,3,-6,1,0,2,-9,-3,14,24,-2,-3,-1,-1,-7,-16,-3,4,-7,0,0,1,29,48,-3,-16,5,2,-3,-5,-23,-86,-9,-3,0,1,0,-1,-4,-42,-6,-7,1,1,2,4,5,22,7,-1,-1,-3,-3,-3,-7,2,5,8,3
32,1,-1,-2,11,32,6,23,-7,4,0,-3,-7,-16,-13,-13,-2,-9,0,4,16,59,16,6,9,-2,-2,-3,-3,-12,-16,-2,-21,-2,-2,-1,15,0,3,-13,9,5,4,-1,-10,-7,11,10,-2,1,-3,0,-13,-23,-9,-2,-10,-2,-2,0,4,32,6,-12,3
13,0,-1,-4,4,-6,1,22,2,-3,0,0,1,15,-4,-11,-16,0,-1,-4,12,-33,-21,-17,13,5,4,8,1,5,13,12,-8,12,-1,-2,-10,-21,-4,-8,1,-4,-1,-1,12,23,7,2,13,1,-2,-4,-17,-57,-7,-3,-27,2,0,2,19,-24,-7,-4,3
-2,-5,-3,1,4,77,-4,-10,5,0,0,0,-3,-11,1,4,8,-1,-2,0,-16,-27,-4,3,2,1,1,-5,-6,3,6,7,-7,-3,0,3,25,59,9,-8,-10,-3,-1,1,9,0,1,-21,3,0,1,-1,-9,-11,1,4,-5,-2,-1,-1,-9,-11,-1,7,3
24,-3,-2,-7,-17,-28,-6,2,-8,-4,-7,-8,12,15,-16,-8,18,5,6,7,3,62,16,7,3,10,-1,1,-15,-18,-8,4,-19,-2,-3,-5,-8,-37,0,-10,-10,-3,-4,-7,8,-27,-6,1,-2,1,-5,-4,33,40,-2,11,-7,-7,2,1,-19,63,11,-10,3
6,2,4,2,-4,-32,0,-8,2,2,1,3,4,2,-2,-5,-8,-5,-5,-9,-5,-22,-7,10,3,-3,-6,-5,6,-54,-21,1,-1,4,5,6,14,78,19,-5,-2,0,3,3,1,-30,13,13,-7,-5,-3,-4,-16,26,-4,-11,21,-1,-1,1,7,-45,-9,8,3
-12,-4,-2,-1,1,11,-3,-1,11,8,5,4,1,-2,-3,-5,1,2,1,5,11,0,14,5,-3,-8,-1,-3,-11,-6,-6,0,-11,5,-5,-6,16,-19,-23,-15,3,4,5,9,-10,69,25,9,3,0,4,3,9,-14,2,-6,0,-3,-3,-3,-9,-22,0,-6,3
-5,-1,2,1,-5,-40,-9,2,10,-5,-8,-5,13,20,-7,5,2,1,-1,-1,-1,54,-1,-10,11,6,3,3,-5,1,11,5,-3,-7,-5,-4,-17,-45,-2,-1,-7,-3,-2,0,-1,-26,-14,-10,-1,-1,0,3,4,-8,4,19,0,-2,-1,-1,19,34,2,5,3
-7,-7,-9,-9,9,-64,-18,-12,1,6,10,6,-56,18,23,17,27,5,3,-2,-4,-25,-1,-6,-1,1,3,7,23,31,4,10,2,-1,-3,-5,-13,-43,-13,-2,-9,-9,-11,-16,-1,-77,-29,-22,3,-1,-1,0,-5,12,4,1,-7,5,7,8,3,27,14,1,3
4,2,2,0,-7,-8,11,-7,18,-3,-4,-4,0,-13,-19,-6,-11,-2,-1,-3,2,-7,-2,13,-2,-5,-5,-6,6,-49,-9,-16,2,5,7,12,-7,42,13,24,-7,0,-1,0,1,16,6,-2,4,-1,-1,-1,0,-27,-5,-8,12,3,-2,-2,-4,0,-5,-2,3
-9,-13,-7,-9,-2,-37,0,17,-20,-4,-4,-1,29,59,0,-8,0,6,8,4,-22,-25,8,1,4,-2,0,0,-10,-11,0,4,6,-1,-2,-2,-9,-46,-5,-7,2,-2,-3,-2,7,22,2,6,-16,-8,-6,-4,10,-1,-7,-12,-10,-1,-3,-4,-1,3,1,-8,3
3,2,5,3,-5,-12,3,3,-11,-6,-2,4,21,13,6,29,14,2,4,0,-18,21,6,1,14,1,-3,-1,-8,-13,3,-8,-3,-3,-6,0,30,62,-10,2,-7,7,0,-8,-20,-87,-12,-7,1,0,1,8,16,86,22,-6,-11,-2,-1,-4,-6,20,-4,-1,3
-4,5,1,6,-6,21,10,11,-15,4,5,8,8,49,10,-16,-6,-12,-7,-9,3,-40,-18,0,-8,-5,-3,-8,-27,-72,-10,-2,5,-2,-3,-7,-7,16,2,-20,4,6,7,11,13,86,17,7,0,4,-2,1,-9,-40,3,5,-6,-3,-7,-6,8,-33,-14,-3,3
3,12,6,11,28,55,20,2,29,-3,-6,-12,-49,-105,-20,-10,-1,-1,-2,-3,18,29,4,-11,0,3,4,7,6,35,4,9,5,-4,-5,-5,3,32,-3,2,-22,-3,-1,2,-1,-19,-4,-10,5,1,1,3,5,6,-10,1,1,-2,-3,-5,3,5,-1,-8,3
-11,-2,4,7,8,17,4,-1,6,-5,-5,-10,-5,-69,-5,4,-7,-7,0,2,12,65,20,-7,-1,-10,4,2,1,29,18,14,-11,4,3,-2,-32,-80,-15,-5,20,7,1,4,11,24,1,-1,-25,-10,-11,-11,-16,-96,-25,-15,34,8,1,3,20,102,13,14,3
-10,-10,-6,-3,-12,-68,-16,-16,-7,7,4,5,34,83,22,2,-16,-4,-2,-8,-16,-76,-11,-7,7,-1,2,6,6,16,-3,-9,-9,-2,-2,-7,10,4,-1,-3,28,-3,-1,-2,-4,51,0,14,-5,7,1,1,-1,-8,0,-2,-12,-10,-5,3,20,7,2,-3,3
18,3,2,-3,-8,2,1,5,-18,-9,-8,-8,-4,-93,-24,-13,-3,14,8,10,0,54,28,7,-6,-9,-4,-10,-11,-128,-38,-13,-2,5,5,13,17,87,36,0,0,-4,-4,-5,4,-29,-12,-6,-17,-5,1,-6,-18,-51,-14,-13,-6,5,-4,-2,25,56,8,4,3
9,3,4,4,-9,-54,7,7,2,-2,0,5,20,69,13,14,-1,-3,0,-1,-17,13,-2,-6,5,1,-1,-3,2,-66,-9,-7,15,1,-3,0,4,75,13,19,-10,-1,1,-2,-12,-30,4,11,6,7,-6,-10,3,-2,-8,-13,-5,6,3,-3,-13,-30,-2,-10,3
-18,-3,-1,-3,-31,-43,-11,7,16,-1,-1,-3,-5,-28,-4,-7,-6,-7,-5,-1,-6,-39,-12,11,-7,-2,-1,-2,-8,-19,7,-4,-1,0,-1,7,34,44,-2,-2,-8,6,5,7,-8,10,11,-3,-1,-3,0,0,6,28,10,0,-6,5,2,1,1,2,-7,2,3
-2,-5,0,-1,22,9,-2,-3,-8,-1,-1,-4,-34,9,3,-3,5,-7,-1,-1,-11,-28,-2,6,-6,-1,-1,2,31,28,4,-13,-5,3,0,0,-6,56,7,-2,9,-1,1,-3,-6,-49,-3,4,2,1,-3,-1,-2,-20,-16,-11,-6,-1,2,6,-1,10,5,17,3
11,-3,-6,-7,7,-3,-13,-10,-7,-3,-3,0,25,-28,-13,-15,14,0,-1,-3,-34,9,10,11,-9,-3,2,3,-10,21,3,3,-1,-7,-3,-11,-11,-54,-23,-19,-17,8,6,4,-19,-5,19,27,1,-3,-4,-3,16,-20,-19,-17,8,-4,-4,-5,1,-15,-6,8,3
-4,8,3,3,-25,-40,14,-3,-2,-6,-4,4,2,-32,-4,-1,-19,-5,1,4,4,15,11,-5,5,-1,-1,-3,28,28,3,2,5,1,3,-5,-82,-41,-2,6,-2,-4,-4,-9,12,-21,-11,-2,15,3,2,2,0,-4,-9,2,6,3,-3,0,13,78,14,-2,3
-26,-11,-9,-9,18,-56,-21,-18,12,3,5,9,15,110,26,26,-1,6,6,2,-9,-58,0,3,-8,-4,-6,-4,-14,-60,-13,-15,10,10,-1,-1,13,55,7,0,12,-17,-6,-2,-5,-32,-9,-6,6,-3,1,4,36,75,10,5,-8,0,0,1,-48,-72,-11,5,3
-5,1,7,8,14,50,32,10,1,4,0,0,23,-22,-4,-9,7,-1,-4,-5,-12,-11,-5,4,0,-2,-2,-2,6,19,2,1,7,-3,-3,-1,-14,-37,-6,9,-8,-1,-1,-2,7,37,-6,-20,0,-5,-3,2,-5,-44,-1,6,-2,2,-1,4,22,69,2,-4,3
-1,2,2,0,18,5,-14,-4,9,2,3,3,-4,-32,1,4,-7,1,-4,-4,7,2,8,-8,-4,-1,-1,0,2,34,12,8,7,0,-1,-1,-5,-35,0,-4,-18,-2,-5,-6,7,-59,-22,-3,19,6,6,7,11,127,17,2,-26,-3,2,-2,-8,12,3,-4,3
1,-7,-7,-2,22,-4,-8,0,-7,2,-1,-6,-30,4,7,3,3,-3,-1,-4,0,-77,-15,4,3,6,-1,0,10,-8,7,5,-1,-4,-4,-3,-17,-18,-3,-1,-7,-5,-2,0,9,32,6,-18,-6,-2,-4,-1,7,-5,-15,-6,1,2,4,1,-4,-1,12,5,3
3,-2,-4,-8,-20,-114,-17,-8,7,1,3,5,6,41,4,8,-12,-5,-5,-6,14,-30,-7,-15,19,11,10,4,-25,73,19,10,-25,2,6,7,16,41,17,-17,24,1,-2,-2,-12,-23,-7,-5,-4,-2,0,-3,-13,-34,-11,7,-26,-8,-9,-7,21,-63,-18,-3,3
3,1,-2,-1,2,-36,-4,5,-6,-3,-4,-7,-24,10,9,0,-10,-4,1,4,-15,5,-4,-9,-8,-4,-1,-2,10,-8,-2,-8,6,-2,-1,-5,-9,-55,-14,2,-7,3,2,4,22,81,6,2,1,-3,-2,-4,-2,-67,-5,10,12,0,-2,-1,-16,-42,-9,-17,3
-3,-1,-2,-2,-8,-5,-6,-12,2,-6,-6,-5,-16,-9,-9,6,-11,-1,-3,1,31,79,3,-12,-9,5,3,8,7,-2,6,19,21,0,1,0,0,88,21,17,0,1,-3,1,16,-21,-1,-13,1,-3,-1,-6,-32,-98,-1,11,-2,-2,-4,3,26,24,-5,-8,3
-8,0,3,3,2,29,7,24,-3,-1,1,-1,-23,-62,-4,-4,-4,2,-2,-4,-2,-22,-3,0,11,-5,-4,-3,-42,-70,-15,1,13,0,-2,-1,12,-6,-1,-4,-12,-5,-5,-7,12,-4,-13,-3,0,3,7,9,4,84,21,6,5,-2,-2,-5,2,8,7,8,3
-2,-4,-4,-3,2,-18,-21,-18,-5,2,2,0,-9,-37,-2,5,1,0,-2,-5,-1,9,-3,-1,-14,-2,-2,1,22,61,-2,-6,20,8,0,1,-3,-10,0,3,-22,-7,0,-1,9,-23,1,20,6,2,2,3,-16,3,1,3,5,-2,-3,-6,11,5,0,3,3
-5,2,2,4,-6,-65,-15,-5,1,-2,-2,2,3,118,26,-13,17,0,-3,-8,5,-28,1,7,-12,1,2,-5,-26,-34,-11,-4,-6,-4,-3,-4,12,34,-2,2,7,0,0,-2,-21,-80,-8,-11,-8,-3,3,2,6,79,1,6,17,2,-2,1,-9,-34,11,10,3
-16,-2,-3,-1,-1,8,-3,-8,7,1,-2,1,22,-18,-12,13,-2,0,1,6,-10,38,11,4,-23,-1,3,4,21,15,-7,-10,11,-2,2,0,10,32,6,9,-15,-9,-6,-8,-5,16,-5,-13,12,3,1,0,-13,-62,-2,-7,-1,-3,-1,-1,4,9,-5,0,3
-10,2,-1,1,4,59,22,-3,15,7,4,3,12,16,-7,0,-16,-5,-4,-5,1,-13,-10,-6,21,4,0,2,11,8,9,-7,-14,-10,-5,-9,-18,-54,-13,-12,11,-1,-1,0,3,47,11,7,-11,-1,-2,5,13,-17,-10,2,4,2,1,-2,-12,-66,-20,-19,3
8,-1,1,-2,-8,23,1,6,-12,1,1,1,10,3,-4,-2,-1,0,0,-1,-10,-34,5,-9,-13,0,0,3,9,22,1,4,18,2,-2,-3,3,-17,3,15,-6,-2,-1,2,3,49,3,-3,-9,1,0,-1,1,4,1,-3,13,-7,-2,0,12,16,1,4,3
3,-1,1,-2,-26,-5,-5,9,-7,2,0,2,14,-20,-3,-23,-4,-3,-1,0,1,-11,-4,7,1,0,-1,-3,-5,31,-4,-1,-11,-2,-3,2,12,-5,-2,-4,9,-2,1,-4,-19,-62,-15,4,1,4,1,4,16,81,11,-1,8,-1,-1,-2,5,-18,-3,0,3
-8,-7,-2,-3,-8,-17,-3,-2,-3,1,1,2,7,-21,11,16,2,-4,-5,-5,19,-5,-1,-1,-1,-3,-4,-7,-30,-82,-8,1,-3,5,1,5,19,102,11,-12,-7,2,3,2,1,23,8,0,7,-2,-1,-5,-16,-57,-11,-10,-4,-4,-4,-2,15,2,-1,3,3
-37,-2,-2,0,-1,-10,-14,-2,18,-1,-2,-4,-12,-14,5,-12,17,3,0,-1,0,-9,-7,16,-5,1,3,4,9,45,9,-6,9,-2,-1,1,0,-19,-3,7,-8,0,-2,-6,-10,-17,0,-9,-14,-5,-2,3,16,24,-2,-20,3,-1,2,4,-14,14,14,13,3
-8,3,0,3,-2,-16,5,-4,9,0,1,1,27,57,-4,6,2,-6,-4,-6,-20,-29,-13,-15,-1,-2,-1,-3,2,61,15,7,8,2,3,1,8,-22,0,-6,7,0,-2,-1,-6,-54,-5,2,-5,2,0,-2,1,-17,-4,-3,6,6,4,-1,0,79,22,13,3
3,-4,-4,-3,-2,-21,-4,0,-22,-8,-3,-3,-12,-59,-10,-14,33,4,3,7,16,17,6,5,-3,-1,-1,-3,-10,-27,-13,15,8,2,-1,1,-4,-40,2,-17,-1,1,-1,1,-18,0,-3,7,-13,-4,-6,-3,24,30,17,8,-8,-4,-4,-2,8,-25,-8,-16,3
-13,-3,-2,-9,-24,-108,-26,-4,13,6,5,5,37,62,19,10,4,-7,-5,-3,-19,-12,1,-6,-4,-1,-3,-7,-5,-41,-5,-8,35,4,5,4,-5,15,4,5,-9,-5,-9,-11,-15,-45,-14,26,20,0,-1,3,23,20,1,4,2,0,-3,-1,-4,18,0,4,3
-17,-3,-3,-9,-23,-35,-13,-9,5,2,2,0,-8,2,-1,-8,-4,-2,-3,-7,11,34,3,9,5,-6,-4,-1,8,13,-14,-9,-2,1,6,13,21,72,22,4,0,1,1,-1,-11,33,3,-5,-15,1,5,2,-18,12,13,-2,6,0,-2,-2,-8,-42,-5,3,3
0,1,-1,-2,4,-20,-9,1,-3,-5,-4,0,11,28,-5,-8,-5,-6,-2,-2,-3,7,-1,-6,-35,-1,1,1,0,-46,-3,-7,39,7,1,3,17,80,12,16,1,-1,1,-1,-19,-42,-2,-12,-10,-2,-3,-2,-2,-22,-9,18,-5,0,3,5,21,41,3,-10,3
-14,0,0,-3,-42,-66,1,-5,2,-6,-6,-3,13,-34,-17,-4,-6,2,1,0,-5,7,2,-15,17,5,2,2,0,1,3,13,-17,-9,-3,-4,2,-3,0,-5,16,-3,-6,-7,-18,-31,-3,5,-14,1,3,5,9,21,8,-10,9,-4,-1,-4,-2,-10,-8,8,3
-6,5,8,4,-9,38,15,-1,-4,-1,5,1,-9,1,-1,-2,-21,-7,-5,3,15,-9,-5,-5,39,6,0,3,-7,33,4,-2,-10,-4,-4,-4,6,-88,-26,-7,-6,2,-1,0,-5,13,1,2,-6,-9,-8,-3,27,78,1,-13,-2,4,3,-1,-21,4,9,15,3
-9,2,3,7,16,30,12,-2,0,0,-2,-4,1,-24,-5,0,0,0,-1,-5,-1,-21,-6,-3,-5,-8,-5,-5,9,12,-5,-8,-4,-3,-3,1,17,-4,-4,-1,-4,-2,-1,-4,-5,-56,-10,-12,3,7,1,-1,-11,-44,2,29,8,3,-5,-6,-16,-25,10,11,3
-27,-6,2,-1,-27,-43,-8,-24,19,2,2,5,3,44,-2,1,9,-4,-3,-4,-6,-53,-8,-10,1,0,0,-2,0,-18,3,5,-2,-6,-7,0,14,63,-6,4,-7,4,6,5,9,1,15,-3,0,0,1,2,-21,1,-1,1,1,0,2,0,-12,-5,-6,14,3
1,-2,-5,-7,6,-2,0,-4,0,-3,-5,0,-5,-35,-16,0,-3,-2,1,-3,9,58,2,-1,-4,-1,2,5,13,24,5,-7,3,1,0,3,14,10,9,31,-6,1,-4,-8,-26,9,6,3,3,3,2,4,11,-10,-3,-15,-8,-10,-5,-3,3,9,6,-1,3
-5,-7,-6,-10,-21,-47,-16,-24,-11,-2,-2,-1,20,-38,-13,-4,20,5,5,6,-2,71,36,16,3,-1,-2,-6,5,3,4,0,-7,3,5,7,-3,-38,-5,-3,-5,-5,-4,-4,6,-14,-8,-7,-19,-7,-4,-7,-8,-40,-19,-14,2,-2,-2,1,15,-7,-6,-13,3
2,1,1,-2,-15,10,10,16,3,2,4,10,22,74,12,-7,5,4,3,3,-22,-23,-6,9,-4,-3,-1,0,4,-28,-5,-6,0,1,-4,-4,9,-9,-9,-18,-3,-2,-2,-3,-11,-25,4,-6,7,1,-4,-3,26,49,-1,14,-2,1,1,1,0,5,-3,-7,3
0,-2,-2,-3,-10,-18,3,7,-1,0,0,5,30,21,0,6,7,-5,-4,-5,-22,-23,-4,0,-11,0,-5,-3,18,25,-16,-1,44,7,9,5,-26,10,11,13,-5,3,0,2,6,73,16,7,5,-5,-2,-3,17,-9,-7,-10,5,-2,1,3,0,-4,-6,-3,3
-12,-3,-5,-8,-15,-33,-6,-15,-4,1,1,3,-5,-14,1,-1,28,1,-4,-7,-14,-5,2,8,-2,0,-1,3,-5,-17,14,4,-4,-3,-1,0,37,5,-1,0,-5,-4,-2,-4,-33,-11,-9,-7,-15,2,2,4,14,-3,-2,0,-1,-1,5,2,8,28,3,-8,3
-11,-5,-8,-10,-15,-17,2,-2,-2,-5,1,-5,-16,-42,-15,-1,7,0,0,0,3,1,2,12,4,4,3,2,-1,13,3,-7,27,5,3,6,11,25,-3,2,5,-2,-3,-1,14,7,0,11,-18,-2,-5,-2,-7,-28,-4,-11,7,0,0,2,8,68,14,-1,3
-8,-3,-2,-2,5,36,3,0,4,0,2,4,10,-9,-1,-5,-12,-6,-4,-4,-5,-21,-3,2,30,1,-2,-3,-16,-45,-16,-1,-11,-1,1,1,24,-1,3,-2,7,1,2,4,19,33,5,11,-11,3,4,-2,-30,-29,-3,-6,-12,3,1,-1,-11,-24,-1,1,3
-8,-9,-9,-7,6,-24,-13,-14,5,5,4,4,-8,16,2,5,2,-3,-5,-1,-1,-17,3,2,-18,1,-3,-5,3,-2,-5,-3,-1,1,1,-1,-28,-25,-4,7,-3,-3,-4,2,34,60,4,-4,7,2,2,1,-22,-22,-9,-9,4,-1,-1,-2,-16,-28,2,-9,3
-14,-3,-1,-1,-5,10,-6,7,-17,-4,-3,-5,22,4,-1,-13,1,0,5,1,-7,-10,5,7,2,0,-2,-1,15,3,0,-1,-8,-6,-4,-3,-3,44,-3,2,-1,-1,-4,-2,-12,-31,12,4,7,-1,-2,2,22,9,-2,-10,-26,-3,1,-1,-21,-4,-4,-2,3
0,2,1,3,26,-41,8,23,5,1,-2,-10,-43,-53,-1,5,-15,-6,-5,-4,27,-16,-11,-21,1,-2,1,5,-7,43,4,6,2,-2,-1,-1,17,-19,6,-9,-12,-2,-2,-3,-27,-25,-11,-18,-2,-2,0,4,25,60,5,23,9,-2,3,-1,-19,-43,4,0,3
10,7,3,3,10,44,-3,4,-2,-1,0,-2,-10,-10,1,-3,-8,-5,-2,-1,7,4,-10,-7,-20,-3,-3,-4,-5,-16,-12,0,7,-1,-2,3,-10,27,7,0,0,-3,-5,-2,-1,-11,3,0,-3,3,2,4,11,-24,-5,1,14,3,0,-3,7,47,12,11,3
