-3,0,0,-1,-41,-12,-1,-3,6,-1,-1,-1,16,-23,-5,-9,-20,-1,-1,-2,6,35,-1,-10,6,-1,-1,-2,-4,10,3,2,0,-4,0,-1,12,-8,-1,3,-17,-3,0,-2,10,32,2,-14,0,3,5,3,-30,-27,-3,4,13,3,-3,-4,13,3,2,2,1
11,2,1,-2,-6,-13,-4,0,-4,-5,-7,-7,-15,2,0,0,-4,-3,-4,-3,82,69,-6,-5,-25,4,6,7,-32,-33,2,-7,-18,-1,-1,0,-13,-5,0,0,13,8,2,2,-23,-48,1,7,2,-16,-5,-5,12,29,4,8,2,-1,-3,-1,24,38,-3,-4,1
-3,2,2,2,-2,-23,2,2,-21,0,-2,0,-12,-19,-6,-11,-2,3,-2,2,44,10,1,-6,14,-5,-2,-4,-33,-21,-6,-2,-1,-1,-2,-3,22,37,3,-3,3,0,2,2,-21,-12,-2,-1,1,0,-1,-1,7,-7,-2,2,-5,-8,-5,-4,21,26,-4,-12,1
-19,-1,2,-1,-18,4,-4,-4,2,-3,-4,-4,2,-2,3,19,13,2,-2,0,-3,16,-4,2,-5,-2,1,2,30,-4,-1,8,-12,-4,0,-2,-16,-18,-7,-20,19,6,-1,0,10,2,-3,-6,10,5,-1,-2,-16,-8,-1,1,1,-1,1,2,-6,-4,3,6,1
-11,-7,-6,-5,17,32,1,-2,-16,-6,-3,0,4,-9,-1,-9,11,0,0,-2,-32,-42,-3,1,18,1,-2,-4,37,61,1,20,4,2,3,6,4,-22,2,-1,-8,-1,5,3,-9,-33,0,0,-16,-3,-2,-3,-14,-5,0,-11,-2,0,0,-3,5,7,-1,0,1
0,-3,-3,1,16,31,-1,6,-3,-3,-7,0,25,33,-2,-5,8,2,4,3,-19,-44,0,2,-1,4,5,3,-31,-41,0,6,-7,-5,-1,-2,30,24,1,-19,-15,1,1,-1,-32,-36,-6,-8,15,3,-3,-2,3,19,4,1,1,0,-3,0,11,8,1,5,1
15,1,-1,-2,6,-9,0,5,-3,-2,3,0,15,30,1,-13,-13,-2,1,1,-4,2,-2,3,0,0,2,1,-21,-43,-4,-10,6,-1,-1,-3,11,-7,-2,4,9,3,1,-2,5,7,-2,5,-6,0,0,1,-11,10,1,3,-5,-6,-4,-2,4,18,-1,-11,1
8,1,-3,-6,19,47,4,7,17,5,4,4,-26,-24,2,12,-24,-4,2,3,-15,-32,1,-16,-4,0,-2,-2,5,16,-6,-11,-2,-3,-3,-2,0,11,-3,-1,7,3,-4,-5,24,-2,-1,5,3,0,1,3,19,38,0,4,-15,-4,1,3,-35,-49,1,-7,1
8,4,-3,-1,1,-2,-2,3,-2,-4,-4,-3,12,27,-1,-5,4,9,8,10,-63,-82,5,16,-13,-13,1,3,13,9,-4,-19,3,1,0,-3,-6,-14,3,11,-2,2,0,-1,-1,13,1,0,-8,-6,-3,-6,19,46,0,-8,-3,3,2,5,-31,-33,0,12,1
14,5,2,1,-12,-26,-1,-6,-2,-8,-8,-8,25,30,-4,-6,-23,-8,-3,-4,-4,18,1,-2,25,6,3,7,-41,-67,-4,-1,-29,-2,-1,0,7,-12,0,-4,30,7,0,-4,12,22,4,23,-2,-3,-4,-2,11,26,-1,-4,-18,-1,-3,-6,7,27,-1,-14,1
12,-5,0,1,-5,-31,-4,6,7,3,3,5,-9,-22,0,0,3,9,1,0,0,-2,0,5,-4,-15,-5,-7,24,30,0,-1,-5,-6,-3,-1,5,20,-5,-18,-3,0,-1,2,-31,-20,-2,3,9,-3,0,3,4,-12,1,4,-8,2,-2,-3,12,17,0,2,1
-10,3,-3,-1,3,21,1,-8,16,1,0,-1,55,48,3,1,-12,-5,1,5,-63,-93,-6,-9,18,4,-1,-2,12,37,6,3,-8,2,7,4,-17,-32,-1,1,-15,-5,-1,-1,-3,11,-4,0,-3,-2,0,-2,17,3,1,-7,-11,-5,-4,-4,43,60,-2,-8,1
8,2,0,0,-8,-2,-1,0,1,2,3,3,-42,-65,-2,1,-23,-11,-3,-5,19,11,-5,-3,-18,6,-1,1,-9,-18,0,0,58,7,-2,-3,16,42,0,8,-20,0,-4,-3,20,10,0,6,14,15,3,6,-16,-15,0,-7,-36,-24,-3,0,10,16,0,5,1
-1,1,-3,-5,12,38,-2,-9,4,3,5,8,-30,-42,2,-4,5,4,2,1,-11,-31,2,13,-4,6,0,0,-1,14,-1,-5,-8,-4,-5,-4,5,-5,-4,2,17,-6,-4,-3,20,16,0,-7,-9,-3,-2,-1,21,26,0,-10,12,6,-1,3,-8,-5,0,0,1
-3,-2,0,-3,-22,-22,1,23,-4,3,3,3,-30,-25,1,-17,-8,-2,0,-1,4,-31,-2,1,42,2,-1,-3,10,-9,-3,1,-5,-1,-1,0,9,26,2,1,-15,-5,-6,-5,34,46,0,7,11,2,2,0,15,20,2,-8,-11,-4,2,3,-55,-49,-2,-5,1
-6,2,1,-1,-1,7,-1,-6,3,-1,-3,-4,-2,-18,-3,1,-6,-9,-7,-5,16,47,-2,-5,8,7,0,-1,5,-4,-3,9,-6,-2,4,8,-14,-32,3,-8,-3,-1,-1,-1,-3,-1,0,3,13,0,-1,-3,8,25,3,-2,-2,0,1,0,-19,-27,-2,3,1
-11,-3,-3,-2,45,21,-3,-4,-6,3,6,5,-36,-26,1,-3,-1,6,1,1,-5,-15,2,13,0,0,-2,-5,18,48,1,-2,0,-3,0,1,18,-24,-4,-8,-9,-1,1,-2,7,-6,-4,4,-6,-9,-3,-2,-6,5,-5,-6,-4,0,1,2,5,7,-1,-2,1
-19,1,-2,0,-12,-6,-1,-5,13,6,-4,-4,8,13,-2,-6,8,-12,-2,-1,-34,-22,-1,7,-15,-1,-1,0,23,-1,-3,-14,-2,-6,-4,-3,-9,-6,-1,3,0,-3,-2,-3,19,23,-2,-2,7,6,2,0,4,20,0,5,-16,-1,0,3,-6,-21,-1,2,1
1,1,2,-1,-19,-23,-3,-2,4,-2,-2,0,4,26,-3,-4,1,8,1,2,-1,-4,2,14,-5,-6,2,-2,-15,-17,-3,-3,-6,-3,-6,-7,6,20,1,-6,-4,-4,-3,-3,1,20,-3,-3,-1,1,4,3,-4,-24,2,-6,16,1,-4,-1,7,6,-1,11,1
-2,0,1,1,-3,3,0,0,-12,-6,-7,-6,27,54,5,4,23,3,1,2,-10,-40,-4,-8,-17,-2,1,-1,-1,-26,1,-6,22,2,0,0,7,8,4,3,20,-1,0,-1,16,24,-4,1,-15,-3,-2,-3,-23,-1,0,4,2,-1,-4,-4,9,7,-1,-1,1
-4,2,2,1,-22,-16,-4,-3,-14,-4,-3,-2,-2,1,1,-7,0,1,0,4,7,-13,-1,6,4,-1,0,0,-7,-18,2,-1,-11,-4,-2,-2,11,44,0,-2,10,1,0,-1,7,5,-3,0,2,-1,-2,-1,-1,0,-1,5,6,-2,-3,0,10,-24,5,7,1
-7,-6,-4,-2,18,17,-2,-9,-8,5,4,6,0,-14,0,2,44,4,3,-1,4,8,-4,-4,-9,0,4,1,7,0,-2,-1,-7,-2,-5,-5,11,26,1,-5,-5,0,-1,0,-17,-14,-1,-6,-9,-3,-1,0,10,-5,-1,0,-1,1,1,2,-16,-2,-3,-5,1
3,1,0,-3,-6,-31,0,-1,0,-3,-6,-7,56,90,7,0,-7,3,2,3,-81,-78,-4,-1,5,-5,-5,0,0,1,1,5,-20,-2,-2,1,19,5,-1,-4,36,6,1,1,-14,-13,2,5,-5,-3,-3,-3,30,30,4,0,-3,1,-1,-2,8,11,0,-2,1
8,-1,-2,-5,-2,11,-5,0,-10,-1,4,5,13,-13,1,2,-3,-1,1,5,-20,-11,0,-2,-11,-2,0,-1,-9,-18,1,-1,-3,-4,-4,-4,20,32,2,1,19,3,-2,-2,-2,19,-6,3,-15,1,2,1,-1,7,7,-11,-13,-1,-2,-1,-22,-33,-7,-8,1
-2,2,3,2,-4,13,0,2,-16,-5,-1,2,1,-16,5,-6,9,0,-1,-2,-9,-15,-1,6,2,-2,-4,-1,48,38,2,-1,3,1,3,2,-9,-20,-5,-3,-4,-3,0,-3,-25,-10,0,-2,1,0,-1,-2,32,16,0,16,-2,-4,-1,-2,6,9,-1,-14,1
-14,-1,-2,-2,-19,-29,-4,-4,36,2,-3,-4,-5,-5,-1,2,-3,-2,-3,-2,12,37,-3,-1,3,2,1,-4,6,14,3,9,15,0,3,8,-20,-29,-4,-5,-36,-5,-4,-5,-8,2,-9,-10,-9,-2,0,-2,15,15,3,-5,23,2,-2,-3,-7,-7,1,20,1
4,2,1,0,-4,1,0,-4,-16,-3,-3,-3,-1,15,-5,-11,6,-4,-3,2,15,-13,-2,4,-18,0,0,0,-15,-2,-1,-4,-3,-7,-4,-5,15,27,1,-12,1,3,4,2,-30,-28,-2,8,10,-2,-1,-1,-6,-5,0,2,8,1,-1,0,-1,-6,1,3,1
-5,-3,-4,-3,10,21,2,-1,-8,-4,-2,-4,29,23,-3,-2,-2,1,2,3,-14,-16,0,4,-1,-1,3,3,-12,-17,0,-5,22,3,0,-2,5,-15,-4,1,-22,-4,-5,-3,16,37,5,12,10,1,-1,1,-23,-15,-7,6,2,-1,1,-1,10,-13,-1,-15,1
-7,-3,2,1,-11,-7,-1,0,11,-5,-6,-5,8,0,-1,6,-33,-4,-2,-2,21,40,-3,-13,8,4,1,1,-35,-2,0,3,6,2,-2,-3,20,-6,0,6,1,5,4,6,-49,-39,3,3,1,-5,-2,-3,16,11,-1,2,6,0,-2,0,11,12,-1,-4,1
-5,1,-5,-4,23,34,-2,-17,12,2,6,5,-6,-25,-1,12,-9,-4,-2,-3,-6,-19,-3,1,-11,-3,-1,-2,-4,2,0,-1,17,1,-4,-3,14,11,3,7,-10,-5,-3,1,40,35,-1,-21,-23,-1,2,5,-9,-15,0,-6,25,2,-1,1,-20,-35,-2,3,1
27,2,-1,-2,-11,-6,2,16,-18,-2,-1,-3,20,28,1,-9,11,0,-7,-6,53,53,-2,-6,-8,3,6,11,-42,-59,2,12,-19,-2,1,0,-15,-22,-2,7,4,2,0,-2,-2,0,0,-3,3,-1,-3,-4,29,6,-1,-4,-4,-3,-4,-6,30,68,-4,-10,1
-1,2,4,4,-52,-48,0,-1,-1,-3,0,1,-1,-33,1,4,-36,-2,-3,-1,-5,13,-1,-24,61,7,-3,-5,24,13,-1,16,-10,-3,-4,-1,9,27,0,2,10,2,2,4,-8,-28,-4,14,-7,-2,2,1,-19,-15,1,-15,-26,-6,2,1,1,-15,2,0,1
-3,-3,-3,-4,1,-10,-5,-4,0,-2,-6,-6,33,49,-1,-5,6,2,3,3,-48,7,-5,-2,-23,0,1,5,-1,-45,4,12,3,5,3,3,-5,-15,0,-1,2,0,-5,-6,-4,-3,0,0,10,-1,-2,-4,25,10,0,3,11,-1,-2,-4,27,54,0,-1,1
-27,-8,0,2,-14,-6,0,-10,4,1,1,-2,-27,-27,-5,-1,33,15,3,0,-5,-20,2,16,-20,-14,-2,-4,0,7,-2,-17,-17,-2,0,-1,17,11,0,-7,-9,-5,1,3,25,34,1,3,-1,-2,2,1,-41,-44,-2,-13,-13,2,0,-1,-12,-21,2,20,1
15,5,-2,-2,9,20,-2,-11,3,-2,-2,-4,33,14,4,-1,8,-1,-2,1,13,29,0,6,-13,4,6,6,-65,-68,1,-5,-10,-7,-1,1,3,-13,1,1,-13,3,-5,-5,8,14,-2,-10,32,-1,-1,-1,-3,16,3,12,0,-2,-4,-3,28,28,-6,-6,1
-1,-1,-2,-3,-8,-3,-3,-6,-2,-3,1,1,-35,-37,-2,1,-4,-3,0,1,1,-14,1,5,8,-4,-5,-4,21,39,0,-4,-6,-1,0,-1,-4,-3,-1,3,1,-3,-1,0,1,-8,-1,-6,-6,-3,-3,-2,2,12,3,-3,1,0,-2,-3,2,4,-2,-6,1
9,-1,-2,-1,19,7,3,7,-12,-2,-1,-2,-11,-4,-5,-11,26,1,-1,-2,22,34,3,15,-33,-10,3,4,-45,-48,-2,-6,-3,5,3,2,6,-1,2,-1,33,5,-1,-4,-12,-7,1,13,-17,-5,-5,-4,0,10,-5,-10,-1,7,0,3,21,9,-1,-7,1
-3,-7,0,1,-34,-28,0,3,-12,-2,-1,-2,20,31,5,12,-5,-1,1,-1,-44,-73,-3,1,0,-1,-2,-5,26,32,2,2,5,2,0,1,6,13,-4,-4,7,1,1,0,-24,-19,-1,-4,-11,-4,0,-2,42,8,1,-6,0,0,-1,2,-6,8,-4,-9,1
-8,6,0,-2,-11,-15,-4,4,62,3,-1,-1,10,24,1,8,-25,-1,-2,2,0,5,0,1,-8,-3,-2,-4,6,-6,-3,-8,-5,-7,-1,1,6,18,0,-16,-23,-4,1,-4,-18,-5,-1,11,-12,3,1,1,-9,-13,-1,3,0,-2,-7,-6,80,56,-2,-7,1
8,7,8,8,-81,-79,1,6,-20,-4,-4,2,18,-8,0,-5,-1,-1,-3,-5,1,23,-2,-18,13,-2,-2,-1,6,12,-3,5,3,-3,-5,-4,31,44,1,1,1,0,4,6,-48,-32,1,-2,-37,-4,0,2,14,1,-3,-9,35,4,-1,-3,0,1,-2,1,1
8,-2,-2,-5,7,11,-1,11,-12,0,-3,-2,35,13,-3,-7,-12,-3,5,5,-26,-33,10,11,-1,9,0,-2,-30,-12,-5,-13,-11,-13,-3,-2,32,13,0,1,18,0,-3,-4,16,21,2,-8,5,-1,-3,0,6,8,-3,-3,-2,-1,3,0,-10,-19,2,5,1
0,1,-1,0,-11,1,-1,7,6,-1,-1,-1,-1,3,-5,-15,17,1,1,2,2,-36,-1,4,-15,-5,-2,-5,-14,2,2,4,-11,-2,-7,-7,26,62,-4,-3,20,5,5,8,-19,-31,0,2,12,2,-2,-2,-4,-1,0,0,10,-3,2,5,-8,-17,5,15,1
-28,-2,1,-1,17,5,2,-11,-14,-1,-3,-3,12,27,-3,-9,-5,-6,0,-4,-5,3,-3,-5,11,1,2,4,-28,-25,-1,-2,24,3,-3,-4,9,6,-2,5,-18,2,-2,-1,6,15,1,-2,-1,-8,-2,-3,5,9,-5,11,-12,10,-3,-1,4,-4,-1,-16,1
26,-4,0,1,22,30,1,-9,-2,-5,0,-1,-19,-33,-3,-2,-4,1,2,2,-31,-41,0,17,-16,-7,-4,-2,28,26,2,7,2,3,-1,0,-24,-15,-1,-3,-1,-2,-4,-6,21,9,-3,-3,-20,-3,-3,0,22,41,0,-4,21,4,3,3,-32,-49,-2,8,1
-15,-2,-1,1,16,-3,0,-10,-5,-5,-2,-3,16,40,0,8,12,2,-2,-2,-26,-28,-4,-7,-12,-4,1,-1,-2,26,2,6,-18,-2,-1,-3,24,-18,-8,-18,20,9,5,1,-38,-25,4,17,-3,0,-4,-1,24,26,2,6,1,-1,-4,-4,-3,11,2,8,1
11,-2,-3,0,1,2,-2,4,-10,-5,-2,0,3,-14,-3,-19,-2,6,4,2,-16,-11,0,4,33,-5,1,0,-5,-10,-9,-6,-6,-1,-5,-1,2,1,-1,8,-15,-3,-4,-2,44,8,2,1,35,7,2,1,-41,0,-2,-2,-30,0,-2,-2,-4,-32,0,17,1
-2,0,1,2,-1,1,3,-6,-4,0,-2,-2,8,37,1,-11,3,-8,-6,-4,26,55,-1,-6,6,4,3,3,-30,-56,-3,-5,14,0,2,0,3,10,3,2,-52,-4,0,-1,-21,-24,-3,-9,44,1,-5,-7,9,28,-4,4,-11,-4,-5,-3,40,69,3,-22,1
15,7,0,0,-40,-47,1,11,-31,-12,4,5,-28,-31,5,3,-18,-2,3,2,-3,-42,-2,-2,1,1,-1,-4,33,37,0,2,21,3,-2,-2,12,23,-3,-9,6,-5,-1,0,-5,12,-1,-2,-10,-3,-1,-1,-1,0,0,-1,12,2,4,1,-14,-11,-4,-2,1
-10,-2,1,-1,-13,-20,-1,-2,19,6,-4,-1,3,9,1,22,4,-3,-6,-4,50,60,-1,-17,-18,-2,1,2,-35,-45,0,2,7,2,1,0,7,-7,0,6,-11,-3,5,2,-18,-41,-2,-3,-4,0,-1,-2,40,44,4,-6,-3,2,-2,-1,6,18,0,-13,1
0,-3,-3,-3,2,10,0,5,22,-3,-4,-2,14,12,1,12,-16,2,10,11,-58,-63,-5,-3,-3,-4,-3,-3,27,-19,-1,-9,0,4,2,-1,-6,-3,3,11,-4,-3,-5,-4,32,42,2,-10,-5,-2,-4,-4,68,66,4,-1,12,3,2,4,-40,-20,-2,8,1
-10,-3,2,2,-35,-57,-3,-4,9,17,0,-3,-14,-19,-3,-13,-11,-19,-5,-4,-1,-16,1,14,5,-8,-3,-5,36,52,0,-3,-28,-6,-5,-3,34,41,-3,-11,46,8,4,5,-41,-45,-3,4,4,5,2,-1,-45,-54,-2,-4,4,-3,-3,-2,37,33,2,9,1
-6,-3,-6,-7,-20,18,0,-4,1,2,6,8,40,-1,4,-5,-12,-1,-1,1,-3,-5,-1,-11,-14,-4,-3,0,-9,-5,0,17,0,3,2,1,20,20,-1,-13,-12,-11,-10,-7,35,52,-1,-5,-5,8,6,5,-20,-47,-4,5,7,-2,1,-1,-34,-33,-8,-6,1
-5,1,-2,0,-4,-5,0,10,16,-9,-3,-5,35,32,-1,0,-1,-3,-7,-8,15,23,0,-13,7,9,4,4,-35,0,-3,-1,-4,3,7,6,-16,-55,1,-2,-17,-6,-3,-6,-13,5,-4,4,-3,1,-2,-4,32,24,-1,8,29,3,-4,-2,29,32,-1,-12,1
0,7,0,3,-12,23,5,7,-37,-12,5,4,-53,-72,-3,0,-8,-2,-5,-2,34,38,4,-8,-7,-2,-1,-1,-9,-28,-2,11,1,-3,-5,-5,37,42,-5,2,-4,3,2,3,-21,-15,-1,0,3,-1,-3,-2,-9,-3,-6,-15,-11,-1,-1,-2,-1,4,6,11,1
-4,-6,-9,-8,46,63,-2,-9,44,12,11,11,-47,-46,-2,13,2,1,3,1,-37,-51,-3,3,-20,-4,-2,-3,11,-2,1,-9,10,-7,-3,-3,19,27,-2,6,-14,-6,-8,-8,50,94,8,4,0,7,5,10,-13,-9,-2,-4,-9,2,9,7,-76,-90,-5,15,1
-19,-11,-4,-5,15,12,-2,1,1,7,-2,-4,7,3,-3,-11,24,-9,-11,-10,29,66,8,31,-15,-6,-5,-2,38,28,-6,-20,-12,3,12,9,-86,-97,3,-16,-2,3,-1,-2,13,-3,-1,2,4,0,-4,-5,19,24,2,-5,4,3,-3,-4,31,34,4,-10,1
1,2,3,0,-25,-65,-3,4,2,-2,1,3,-21,-14,1,-7,-11,0,3,0,-3,0,-6,-8,10,-7,-8,-7,69,76,1,9,-20,4,6,11,-32,-29,-1,-24,6,4,-2,-4,-23,-38,-3,18,36,-1,-2,-1,3,-15,-6,9,-22,-1,-4,-1,38,56,3,-6,1
40,-5,-4,-7,-4,36,-2,4,-4,2,-2,-3,0,-15,-5,-1,4,5,3,7,-38,-32,4,15,-9,-5,-3,-3,-7,-5,-1,-14,0,0,-1,-1,36,9,-3,0,-3,-5,-3,-2,31,22,-1,-11,-4,3,4,1,-45,-52,0,3,-15,-4,0,-2,-1,20,-1,-9,1
1,2,-8,-8,26,45,-5,10,14,-6,7,9,-33,-49,3,11,-11,2,3,0,-3,-35,-9,-31,-3,-1,-1,0,-11,-20,0,-1,5,2,-2,-2,28,34,3,11,-22,-7,-6,-5,0,47,-5,-21,-12,1,2,1,-11,-18,2,3,47,6,2,3,-37,-37,-4,1,1
1,-6,-3,-1,6,-5,4,8,-9,0,-2,-3,11,24,2,-1,-11,4,-5,-3,38,46,-2,-18,0,-7,1,1,-41,-35,-1,0,-2,-2,-3,0,19,12,0,0,-16,3,3,2,-12,-32,-3,11,25,4,1,1,1,11,2,-18,-4,0,0,-1,3,-4,0,7,1
1,-2,-4,-4,5,13,-1,-3,-3,-2,0,-2,9,33,-3,-1,-29,-8,-4,-3,11,-3,4,7,20,3,0,-3,-7,31,3,10,9,10,5,4,-52,-46,-2,-9,-14,1,5,3,-14,-54,4,17,-5,-4,-1,-1,15,8,-2,4,-8,-3,1,-3,21,6,2,-12,1
-11,-5,-6,-2,10,22,-2,7,11,-1,-5,-3,14,28,-1,-10,-2,-8,-7,-3,5,6,-3,14,-6,12,5,7,-35,-33,0,-5,10,-6,4,3,-8,-28,-5,-15,8,4,-3,-3,7,14,0,1,-9,-5,-5,-5,16,37,-2,-7,-17,-2,-4,-6,10,6,2,21,1
47,17,11,8,-16,-41,1,-13,-11,0,-2,-2,19,21,-2,-7,7,-1,3,1,-49,-59,0,20,-13,-5,-3,-3,11,12,-4,-8,-14,-8,-3,-3,12,7,3,0,-2,-4,-5,-5,9,14,-4,-10,8,0,-4,-2,12,41,0,-3,-15,-3,-1,4,21,-9,-6,-5,1
11,0,-2,-3,-11,-15,-1,8,11,8,1,5,-21,-18,-3,-2,-8,-14,-4,-4,8,5,0,8,-8,-7,-4,-3,32,37,-1,-14,15,2,5,7,-23,-36,-1,9,4,3,-2,-4,-2,-3,0,9,9,5,3,2,5,18,4,11,-28,-4,-6,-5,11,20,-2,-10,1
26,16,2,-1,-22,-21,-1,30,-28,-15,2,2,-10,-16,-1,-2,2,-1,1,2,8,-5,0,-8,13,2,0,0,-3,-9,0,-1,-29,-5,-4,-1,14,26,2,0,-4,2,-2,-3,-4,-17,-2,-16,-8,1,-2,-4,10,29,-2,-9,-4,-1,3,3,-12,-34,-1,5,1
-16,-3,-2,-4,22,26,-1,-7,7,1,1,1,-38,-23,-3,5,6,-2,1,1,-5,-35,-6,-1,-6,4,1,-2,-4,-2,3,-13,-12,-7,-8,-8,51,52,-1,-4,7,-5,-2,2,-26,0,-6,5,-4,-4,-5,-4,26,38,3,0,6,0,-6,-8,38,35,6,2,1
7,2,1,1,-45,-21,-10,-5,-12,-4,6,7,-13,-61,2,15,-2,2,0,3,13,-5,-6,-18,14,-7,-2,-4,-4,-14,3,21,-14,-7,-6,-7,46,57,3,2,-3,-7,-8,-9,21,74,3,-5,-4,8,9,13,-51,-51,-8,0,13,8,4,6,-33,-58,1,5,1
-7,2,0,-1,11,0,-3,-20,6,-2,-2,-2,21,41,4,13,-24,-8,-5,-6,7,28,-2,-4,17,1,-1,0,5,-20,-4,-1,-1,5,5,4,-23,-8,3,5,-6,6,4,4,-5,-35,-4,-9,23,-5,-3,-7,-8,6,2,-2,-15,-5,-4,-6,29,57,0,4,1
9,-1,-1,-2,-40,-41,3,11,3,-3,-2,3,33,35,-1,20,0,3,1,1,-30,-35,-6,1,11,3,-2,-3,4,-8,2,-6,2,-4,-5,-6,47,69,3,0,1,-1,4,5,-70,-60,-2,-4,-12,-4,-3,1,31,6,3,0,26,4,3,3,-22,-23,-1,7,1
-4,-7,-5,-4,28,31,-4,-24,8,2,1,1,1,-7,-1,4,-3,-9,-10,-8,66,92,1,-10,-8,-1,5,4,-79,-70,-2,-4,-7,5,5,4,-68,-89,-2,10,15,3,-4,-6,1,2,-2,13,3,-2,0,-2,-3,2,-1,-6,-11,-7,-6,-3,73,88,2,-3,1
-7,-4,-3,2,39,40,3,4,4,8,9,6,-79,-60,0,-16,7,-8,-3,-2,-5,-13,-3,3,-11,0,-5,-4,19,23,0,-15,9,4,-1,-1,30,39,3,6,-16,-4,4,4,-26,-41,-3,-2,-13,0,0,0,0,-15,-5,-11,24,6,1,2,-18,-32,5,7,1
