12,-4,-2,-2,-2,49,3,-22,-5,53,-5,-2,-22,-51,-1,17,-2,-51,-10,-11,2,24,-1,7,-10,0,-5,2,-3,-25,-10,-6,-2,-11,-1,-6,15,32,-2,9,7,-3,1,2,16,-27,5,-13,-17,36,7,7,-2,19,-7,-2,20,6,-5,-7,-13,-23,-6,-8,2
0,-14,2,-8,-2,-17,-4,-5,1,-22,-7,2,-19,47,4,-4,4,12,-10,-4,-19,-70,-11,29,-17,2,9,3,45,38,18,-42,-3,6,3,3,-43,-17,-6,4,2,-15,-12,-5,13,17,9,-4,8,19,12,-6,9,-57,3,-16,-7,-20,-22,-7,-9,6,-10,24,2
8,2,6,1,3,12,10,7,-7,-26,-2,-10,0,-22,-12,-19,7,13,-2,-1,-18,5,-2,-9,-3,7,3,5,15,16,3,-5,-17,2,-2,-2,2,-7,-1,-10,5,-1,0,2,3,8,7,8,-1,7,-3,-9,20,23,-10,-5,-9,1,6,8,-16,6,3,0,2
27,-2,5,11,16,7,27,27,-4,16,-3,-8,-19,23,-2,3,-13,-14,6,3,25,10,-4,-7,3,9,0,-4,0,-3,-10,-2,-14,-10,-6,-1,6,24,-4,-6,-3,-20,4,1,6,-17,1,2,6,22,-2,-5,-6,4,2,0,-8,-5,-6,-3,-14,-13,-1,0,2
-21,12,9,1,21,9,4,-19,-1,-28,2,3,-38,-6,3,12,6,-7,-2,7,-5,-31,3,7,-12,15,4,-2,1,5,-10,-5,-1,-6,-6,-2,38,15,13,-5,1,10,-1,-3,-25,-18,-26,5,-9,-1,4,3,-14,-28,-5,-37,8,13,1,8,-6,35,19,9,2
-5,3,1,0,-3,-36,-4,-16,16,0,-2,-4,7,-4,14,26,6,7,-2,5,11,36,-2,11,-7,-24,-4,-8,1,-22,-7,-2,5,16,-12,-8,-28,-27,-1,3,-14,-25,18,9,36,60,0,-14,-7,-27,-8,-2,-13,-21,0,-1,5,1,-2,-2,-1,6,-4,3,2
0,9,-6,-10,-24,-10,-6,8,-10,-1,6,-6,7,-68,-18,-18,14,18,1,1,18,58,44,35,-3,-10,4,5,16,17,-1,-20,-4,-19,-4,-2,-18,-5,-9,20,3,27,-3,2,1,-49,-1,-2,-15,-5,-2,-5,5,-5,-35,-12,9,1,3,5,6,16,5,12,2
-3,6,1,-6,-13,-39,-17,-5,1,11,-5,-3,-12,86,30,-14,-7,-12,-7,4,4,-15,-13,6,-10,-5,5,0,23,-22,5,2,4,-5,8,10,9,-2,-13,-7,-2,-4,-22,-14,-18,-6,-5,-4,11,46,16,-3,17,20,2,16,-20,-32,0,4,-10,15,28,-2,2
3,-4,5,8,14,57,0,-1,0,6,5,-2,4,-22,3,14,-1,-6,-8,2,12,46,-1,-5,4,8,-14,-3,12,-19,-11,-3,3,-30,-1,-3,-17,-64,-13,4,-4,6,0,0,6,70,15,14,13,-5,1,-3,5,-10,-10,-5,5,18,5,-4,-3,-57,-6,9,2
-7,4,-10,7,12,26,4,3,-3,0,16,-4,7,-32,7,-19,-6,-28,0,-2,27,53,24,8,7,8,-5,-5,-9,14,7,1,-10,8,-4,-8,-16,10,-9,-16,25,14,7,10,19,2,12,7,-4,-18,-15,-5,-32,8,2,-16,5,17,13,3,-15,-28,-12,6,2
-7,-13,-7,-8,17,-1,11,3,-16,11,21,14,8,11,-6,-20,1,-18,-23,-16,-16,7,1,-5,-8,-44,-12,-1,18,29,-11,-4,13,-3,-5,-4,-2,48,19,18,-14,-14,-9,-12,-2,-20,-34,-33,-1,3,11,21,-4,-73,4,18,-2,32,18,3,-1,44,-10,-15,2
-1,-10,4,1,15,12,13,6,0,-8,-12,-5,-2,-4,-3,-8,-7,19,-2,-7,5,-19,12,-5,4,-4,-7,5,-5,36,-1,9,1,3,6,4,-8,-54,-23,-8,-1,13,-10,-7,8,20,18,-1,0,18,14,6,-28,-5,18,-1,2,-22,-9,-3,7,4,6,15,2
0,8,6,0,31,27,-8,-15,0,-13,-4,-1,-41,-79,-20,1,0,-3,-1,-5,0,7,-10,-14,-1,4,-10,-2,1,24,4,-2,-5,7,-4,-9,-6,-8,8,8,0,-20,-5,-4,8,14,-11,6,12,26,6,9,12,1,2,-1,0,20,-1,-2,-12,0,0,-18,2
1,-22,-5,-4,2,-11,-12,-1,0,-6,-8,-2,8,1,10,3,-4,-1,3,8,-33,-27,-16,6,30,6,9,3,27,3,-6,-3,-16,-5,-3,0,-14,24,3,16,0,4,-1,1,13,-25,-6,-1,2,-7,-4,-8,10,-4,-16,-16,-22,5,-5,-13,-15,-67,-5,16,2
32,16,4,15,-3,31,15,18,5,-21,2,-1,-11,-21,-15,-15,-11,-32,-6,-3,-1,7,3,-6,-4,-11,-4,-5,7,10,0,6,0,13,-3,-12,1,1,17,-9,-7,0,-4,5,-18,-8,-17,9,16,33,11,9,13,46,28,6,3,-22,24,1,6,-32,-4,4,2
-15,-8,4,7,16,-14,-33,-29,4,-5,-8,-7,-9,8,10,23,-5,-9,3,-3,-20,-12,-15,-10,-4,12,-8,2,6,53,19,11,-5,-24,-17,-10,-15,-33,7,0,5,11,7,2,25,-8,-11,-13,-5,51,5,4,-18,14,-10,7,-7,-83,-10,-8,0,-16,3,-5,2
-7,4,5,5,-4,31,1,-10,-3,8,3,1,23,3,8,-2,4,-4,-10,-10,-2,-6,-2,10,3,27,0,8,-6,-6,-8,-10,-8,-8,2,2,18,73,-7,-13,12,-3,-2,-1,-9,16,21,24,-6,1,2,-5,15,-9,-10,-6,-4,-1,-7,-3,-14,9,-12,-8,2
7,11,2,0,-1,-10,17,9,-2,14,-2,-3,-1,25,-1,2,-5,-7,-5,-2,3,21,2,-4,-2,2,3,-4,1,-4,29,-4,1,-6,2,2,0,-74,-19,-3,-1,-10,0,4,-3,42,13,-3,-1,-3,-8,-1,35,0,-2,4,3,12,2,1,-53,-46,1,7,2
-4,-2,0,7,5,-52,-8,-7,16,4,11,1,1,-4,2,45,-2,-2,2,-4,3,11,14,-10,1,4,-12,-7,6,-42,-23,-29,5,4,7,-2,3,6,4,36,-16,-12,-8,-1,6,26,-5,-30,3,-6,-2,-3,-39,-24,2,11,2,26,17,1,12,5,-12,-2,2
7,20,-5,-6,-9,-7,15,-13,-9,-24,-9,2,-12,3,0,-11,-6,-18,-1,-3,11,-15,-17,-26,-7,-2,9,7,-18,2,5,45,-2,-1,-8,-10,0,-19,-10,-9,-6,8,7,3,-5,-8,11,8,8,4,2,4,22,34,-9,-16,-2,-9,-29,-12,-3,-27,4,14,2
-7,34,7,2,12,9,-25,-18,-16,-54,1,-5,-39,-62,-10,-6,11,2,-2,0,22,55,7,13,7,-4,10,9,1,-23,2,-12,-9,0,3,-3,0,17,-2,6,9,13,-4,-3,11,-3,6,16,-6,1,-6,-12,-15,-46,-25,7,-7,9,-2,3,3,43,2,-16,2
5,-36,-6,-5,12,-8,6,5,-9,16,-3,6,-23,-55,-24,-19,-6,-13,8,0,6,4,2,13,0,12,-4,-1,11,42,-19,-19,2,6,3,1,-23,-40,24,20,-5,13,-14,-4,12,-9,-21,-43,5,-24,11,12,-3,6,30,46,5,12,9,5,1,3,5,-5,2
8,8,-16,-9,-15,-3,-15,-7,-14,-36,6,-3,31,29,15,-13,5,22,-21,-4,-2,-50,-11,-2,1,-11,7,-3,-27,66,5,27,-9,-13,1,14,28,12,28,3,7,21,2,-8,-1,4,-1,-15,-6,-19,-1,4,-5,-59,-8,20,3,1,-30,-9,17,60,26,-4,2
-21,-51,12,-1,-21,7,-17,-6,-5,29,-7,4,8,54,13,-3,-19,-19,9,-11,-1,-54,-8,-18,21,26,9,8,-10,-11,-8,-2,4,-13,-8,4,-1,25,1,-15,1,-1,1,0,-6,-25,-3,-16,-5,1,0,-2,14,52,8,13,-6,12,-8,-10,21,-9,-15,-21,2
2,5,-3,-11,-12,43,17,10,0,3,14,17,13,-61,-14,29,11,18,-1,-1,7,12,12,-11,-15,-28,-2,-7,-12,-52,-25,-8,6,25,-10,7,24,82,6,-10,6,-19,-2,-11,-13,6,-7,7,-17,-3,-1,-4,-15,-2,6,-17,-1,1,1,10,45,-11,-2,12,2
3,-9,-6,-7,-7,-29,1,-8,10,6,-3,5,23,-6,4,-1,2,27,6,8,11,38,8,26,-13,-59,-7,-4,-18,-97,-27,-30,3,19,14,9,4,19,14,36,2,10,1,1,2,74,-4,-13,10,0,-9,-4,-3,59,-2,-4,-12,3,-1,-10,8,-60,0,-16,2
1,-2,12,13,16,0,-21,-7,6,3,-12,-7,-19,-13,1,12,-12,17,-11,-4,5,-25,-23,-17,4,15,20,3,-12,27,22,31,2,25,4,-8,-8,-22,0,-2,1,-31,-12,-7,-21,7,0,-1,6,-50,-4,1,-21,-55,-13,7,3,10,-11,4,2,-5,-16,-27,2
-39,6,11,5,23,66,21,6,-1,20,2,-8,9,7,-1,19,4,-4,-6,-14,-22,-89,-16,-27,8,10,8,25,-1,109,61,11,31,-11,3,-2,-19,-119,-25,27,-4,-10,3,12,6,62,26,-4,-3,-10,4,-2,15,50,-2,-3,-4,5,-8,-12,10,-37,-15,9,2
-13,33,-17,-14,-11,-27,-14,-48,20,-24,16,13,-18,-33,-3,21,14,57,5,-3,-11,-19,11,1,-7,-39,-11,-13,-6,-10,-23,-9,-19,-6,7,8,49,52,5,0,2,-3,-3,-9,-22,-60,-19,-13,13,26,0,5,-9,79,15,-1,-21,2,-1,-4,-8,6,-7,-9,2
23,-11,-11,-12,2,-27,3,10,-15,25,6,5,-15,-26,-7,-9,10,-19,4,5,8,11,6,-1,7,5,1,2,18,8,9,9,-15,-23,-12,-12,-15,-73,-30,-14,19,5,-3,-3,-2,62,22,1,-9,-26,-8,-3,-16,-62,-11,-13,-1,-5,9,10,-10,29,16,10,2
26,0,-5,0,3,-2,-2,-7,-14,4,-18,-13,-12,-34,-9,15,-22,-18,11,-8,38,4,-10,-25,-1,24,3,13,-24,13,4,4,8,-25,-12,2,-9,-3,-2,-11,-47,4,13,-7,9,-18,-4,23,5,2,-6,-1,21,71,10,0,-15,21,2,1,17,-24,-9,22,2
40,9,17,10,9,23,-13,-31,-48,-37,-12,-2,4,-1,6,-3,-15,-35,-15,-2,10,-26,-20,15,-12,-7,-3,-11,1,-9,-2,-5,19,11,-2,6,2,89,33,24,9,16,10,12,34,22,11,-13,7,17,6,3,1,4,7,16,12,-10,3,-1,-17,-1,2,0,2
-13,-1,3,-8,-18,-50,-8,-1,6,1,-10,-8,15,-20,-15,-16,16,-4,-5,6,-12,19,15,4,21,31,-4,2,27,38,11,-10,-21,-37,7,-5,-12,-46,-16,23,-6,-21,0,2,11,30,10,-2,6,5,7,7,-1,-30,-1,-1,7,2,-8,-11,-10,-11,-15,-10,2
-7,10,-5,-3,-17,43,17,-6,11,2,-6,-5,-27,-93,-46,14,-13,-12,6,12,42,-2,4,-11,8,-4,3,2,29,70,33,20,-9,24,10,14,-21,34,13,3,13,-10,-5,-11,-14,-37,-8,-4,-4,8,-5,-3,3,-10,-8,-11,-10,-11,-5,-8,-1,-23,-31,-9,2
-2,5,1,10,-16,20,11,9,13,34,1,7,27,4,32,-4,-23,-15,9,-8,-10,-22,-17,-16,18,-2,4,8,8,20,30,-5,-9,-27,-15,-19,-5,-59,-32,1,11,9,-12,-1,14,74,4,12,-8,16,9,-4,5,18,1,4,16,7,-3,-10,-35,-88,-25,-2,2
-38,-27,3,12,29,67,11,-31,-1,6,-1,-1,-1,-18,-18,-3,4,4,-1,4,9,21,7,4,-1,-2,-10,-12,-3,69,19,-1,13,14,8,7,11,-73,1,23,-16,5,2,2,2,50,19,-20,2,4,-8,-7,-45,-41,-9,-8,-15,-2,-7,-3,15,-71,-11,3,2
4,-14,10,7,1,36,-1,20,15,-1,6,-4,-10,23,34,15,1,-2,-11,2,15,-25,-9,-16,4,9,16,-6,-17,-26,-6,8,-1,5,-7,-8,10,52,2,-10,1,-5,-1,-8,-18,4,-16,-12,6,12,6,11,21,5,-2,-2,-17,-24,-3,1,-1,-23,-1,-4,2
9,24,-9,-9,-17,-28,-9,1,-3,-30,-3,-8,4,43,15,21,4,8,0,4,14,-26,0,-5,-11,-1,7,13,31,73,8,-5,2,15,-5,-6,-16,-23,-11,-2,8,12,2,5,4,-88,-19,-5,-10,-8,9,11,-29,111,42,-6,0,-7,-7,-1,45,-17,-14,13,2
-2,-3,-1,-5,-50,-13,1,2,-2,25,3,8,51,-13,-15,-34,6,-21,-16,-3,-18,4,32,45,-4,-28,7,-9,-28,-24,-13,-22,-4,4,0,9,-1,-52,-4,16,3,-13,-5,-6,5,58,19,-1,-13,31,0,1,-8,-69,-17,25,6,0,-3,-2,-13,33,5,-22,2
-7,-36,-6,-14,-13,-42,-14,-22,-4,6,8,3,-16,-3,4,-9,-2,-9,1,-8,31,1,-5,1,7,14,-4,4,-39,-73,-22,-4,13,36,0,9,24,73,19,10,-23,-41,-7,-2,-4,-29,-10,6,13,-3,2,-8,13,78,13,-17,8,18,2,-8,-45,-62,-17,10,2
1,-26,-5,4,48,85,5,-21,12,12,4,12,-27,16,28,12,-5,-4,-4,-5,1,19,-13,-3,-13,-25,-5,-2,12,5,-4,3,-4,13,0,-7,17,23,-2,-6,-3,-1,-12,-21,-7,-57,-21,-4,-3,-8,6,16,6,34,-6,-13,8,22,9,-1,-7,-42,1,-15,2
-10,-8,-7,-1,-26,30,12,6,3,15,7,4,14,-36,-10,17,-7,-19,-8,-8,-19,-13,-10,-9,-8,-9,-8,-1,15,15,9,9,3,10,4,0,14,-49,-14,-4,-16,-22,-3,-1,-21,21,-22,-22,7,3,1,-7,-18,-5,13,21,1,29,-12,6,10,34,15,-10,2
3,-16,15,-4,-7,-28,-13,27,3,3,2,4,-2,4,-5,-23,5,-1,3,2,46,25,-1,34,-10,2,-1,-2,-11,-9,-6,-24,18,-6,-11,-4,4,-14,17,13,0,-16,-12,-12,-36,-81,-23,8,10,3,4,16,41,87,14,-13,-11,-1,8,0,26,34,8,-4,2
-10,21,-3,-6,-11,-61,-18,-9,11,1,3,1,-1,-1,3,-11,-10,-15,-7,-11,-1,-45,-1,-6,11,-3,2,1,-6,13,-6,11,5,41,-20,-10,-17,-7,4,-18,-23,-75,22,-11,50,21,0,-1,-16,32,2,10,-38,-77,-20,16,9,13,11,21,19,96,51,8,2
-12,-36,-4,-4,6,26,-6,4,9,25,-6,2,-4,27,7,-8,1,-2,-2,-4,-8,-27,-13,-6,0,-19,1,-10,-4,-24,-8,-7,3,4,-2,-2,5,-16,-5,-1,7,22,-4,-2,5,45,11,-3,-3,-18,-2,-14,-16,-35,0,-9,3,-2,-10,-4,-48,-27,-22,15,2
-5,17,15,11,12,29,-7,-38,15,13,-14,7,3,-15,1,47,-22,-40,9,-7,10,62,13,-15,-17,-3,4,-5,39,-19,-25,-24,2,-2,3,-2,-27,-29,11,2,-2,6,-2,-3,-17,-21,-5,-8,16,33,-6,3,13,0,1,1,1,-42,-13,-13,9,6,-9,-7,2
-24,-23,-5,1,30,-14,-3,13,0,9,-4,6,3,0,11,7,-6,14,1,-3,-18,-32,-22,-26,0,-8,-2,-4,5,-6,5,32,12,12,4,9,-15,-27,8,2,3,-4,1,0,24,6,6,0,11,-5,-7,-4,7,15,-12,-6,-10,9,-1,-2,-44,-106,0,-7,2
20,-9,-3,3,24,81,26,-14,4,20,14,-5,-2,-8,-18,-6,-15,-47,-9,-6,4,-13,12,-5,10,23,-9,-5,-31,-2,2,8,-12,-14,11,10,45,-17,-3,1,3,12,-1,2,-1,-8,-6,-8,7,7,-1,0,8,26,-1,0,-8,6,-10,-10,1,17,-4,-3,2
0,-21,-1,1,-12,11,9,6,8,12,1,-1,12,20,2,24,-21,-12,6,4,-17,-24,-6,-8,-8,-1,5,5,10,-10,-11,4,2,9,-3,-4,-6,41,-3,5,-5,4,-5,-3,1,-46,-13,-23,-7,8,19,1,-2,-49,-6,5,-7,-17,-6,-5,-17,46,37,8,2
13,13,1,4,-7,9,-18,7,-8,1,-5,1,-22,-56,-5,-13,10,12,25,-8,-3,3,-14,25,-1,-22,-5,-5,9,21,-1,-11,7,22,4,3,-17,-29,-7,5,-10,-22,-6,-11,43,53,4,-12,24,18,-6,8,-15,-50,-16,-12,-28,10,0,-1,-4,12,-3,-9,2
8,-16,-2,-5,6,63,4,8,-2,-2,2,2,-8,-17,-23,-1,-9,-9,-11,-2,10,-27,14,0,7,16,-2,1,-3,19,1,3,-3,-14,2,-4,-1,-40,-8,-11,4,0,3,0,1,45,14,11,-2,-7,-14,-7,25,12,-11,-13,2,-3,1,6,-74,-38,21,0,2
7,33,4,4,11,37,14,5,3,-10,6,0,-7,-45,-12,-21,-22,-36,-2,-1,4,32,3,39,-15,-4,-5,-8,14,-72,-9,6,13,15,0,9,31,10,-5,-12,20,3,5,0,-6,37,3,21,-8,13,-1,-2,14,21,2,-12,-2,-18,16,13,4,84,19,-1,2
2,-2,-3,-7,-8,-46,-6,20,-7,4,-2,8,44,19,15,-22,-1,-9,-5,-1,-24,57,-14,-9,5,10,-7,-3,-11,-63,-7,2,-3,-27,-11,-9,10,51,-5,-11,-1,8,17,8,4,44,34,31,-6,5,-4,-1,16,-59,-12,-22,-4,-1,-2,1,10,-22,-17,-13,2
-7,3,-3,-1,-17,-33,-3,-9,12,15,-3,-7,-28,-37,-6,2,-14,-16,-1,-5,11,2,1,-32,1,-9,0,4,5,-63,-13,29,-3,-9,-2,1,9,64,12,11,3,8,-1,-5,24,46,6,2,7,38,12,3,-23,42,22,-17,-7,-30,2,2,5,-14,-16,19,2
-7,-13,-7,-2,-9,-34,5,-3,-8,-14,-7,-6,-11,-2,-3,-6,4,1,-12,-3,11,-17,-12,14,1,15,-2,-12,-18,-73,-28,-18,8,9,11,13,22,77,32,19,-3,3,0,5,-29,-18,-5,-25,2,-4,2,7,7,39,2,0,11,7,2,-2,12,19,9,37,2
-7,-6,-6,-9,0,-60,-12,-8,8,14,-3,1,1,-3,0,1,2,-18,-9,-10,-10,-4,-12,-2,-11,0,2,3,-21,2,2,-15,10,22,5,2,8,27,-3,-20,-20,-28,-4,-1,3,16,-2,-3,-2,1,0,-2,-23,-34,-10,13,-8,2,-8,-3,-9,-7,-2,-15,2
5,-3,12,6,28,21,13,1,14,0,-4,-4,-15,-52,-36,-8,-7,13,2,1,0,-59,26,33,12,8,9,12,60,127,27,4,-3,16,-4,-5,-18,-51,-7,9,-19,-7,-4,-10,-28,-83,-8,-1,38,7,1,8,1,-8,2,1,-3,-14,-5,-6,6,11,-10,-12,2
-14,-8,-4,-5,18,-34,-12,-6,11,8,1,-1,-9,48,12,30,-10,-7,-1,3,-15,10,7,-16,13,16,0,-5,2,-41,-11,16,-7,-10,2,7,19,49,8,-14,-14,-12,-12,-5,42,-10,-17,-18,17,2,3,-3,-54,22,15,5,-18,-1,-4,-3,9,-3,2,-9,2
-6,-2,-3,-3,-23,-30,-17,2,3,12,8,9,16,6,4,5,-17,-20,-4,-3,19,-23,-15,-23,4,11,-6,-6,-5,36,0,-9,14,-28,1,-7,-14,-19,-2,20,-16,28,-2,4,1,-27,-2,-30,1,-39,-2,-7,0,7,-6,3,-15,1,-4,-5,4,58,23,-5,2
3,25,9,11,5,3,1,-4,4,-23,-13,5,-16,-22,-10,12,-15,7,8,-8,7,-55,-8,-25,14,9,3,6,19,11,1,-2,-2,-2,-9,-7,38,-24,6,-6,-4,2,17,3,11,126,16,-6,12,21,-4,3,-7,-108,-35,18,-18,-27,1,0,5,47,6,-4,2
8,19,-1,-1,-7,9,0,6,8,-8,-6,-5,-3,-41,-1,-2,9,5,-11,-11,-15,21,4,4,-12,62,12,6,22,-3,5,8,-7,-63,-14,-2,-12,-87,-25,-2,2,4,6,8,18,102,18,5,-9,-31,3,-9,-7,-30,8,-35,15,-3,2,12,-4,5,-4,2,2
-4,11,1,-2,-67,-6,-9,-3,4,-5,-1,0,25,3,1,0,-3,8,-14,-8,42,7,-12,31,2,3,8,9,-17,33,10,-9,-9,-29,-14,-11,28,15,-6,-9,8,-5,3,7,-45,-35,8,34,-16,18,7,10,3,23,2,-36,3,-14,-6,-10,2,3,4,4,2
32,26,2,-2,-3,7,-10,3,-3,27,10,1,34,-4,1,5,-6,-36,0,8,-23,34,4,-3,-11,-31,-10,-3,-2,-22,-2,-1,-2,13,8,-1,-1,31,6,-12,-1,-21,-6,-5,13,-35,-6,6,12,25,-1,-1,-13,-5,4,9,17,-11,-12,3,-1,-12,0,1,2
-6,13,24,4,-2,14,9,37,-5,3,-3,-8,-11,-32,-7,4,-7,3,-5,-2,2,-21,-18,-19,5,5,-4,-2,1,20,5,6,-24,-19,-3,7,-9,-31,-4,-25,-10,-1,-1,-1,-10,-9,-4,-3,16,32,3,5,9,55,19,17,9,-20,2,-6,-19,-53,-21,-15,2
13,-2,4,-1,8,64,10,-13,10,5,-6,-11,-27,-20,1,-3,-7,18,-9,-8,-5,-15,-1,-10,0,-14,1,4,4,2,-1,-1,-6,-13,-6,-5,-16,-13,-8,-2,6,-5,-5,-7,-28,-14,2,0,-16,8,-11,-1,-5,33,13,-17,13,-14,9,3,-7,-27,-13,3,2
-22,-12,11,13,25,127,33,-8,-12,-3,-11,-15,-7,-30,-14,-21,15,22,6,11,-10,-103,13,15,-8,7,1,7,-8,9,3,28,-1,-17,-12,-7,-8,1,-4,-8,8,-2,-7,-10,9,-17,-3,4,-17,-1,-7,-5,-11,-15,-11,-24,1,0,4,2,7,-5,4,-5,2
0,-2,-2,1,-5,-4,-1,7,9,-12,-1,2,5,29,5,11,-4,2,-3,-7,2,10,-10,-7,3,18,0,2,0,-20,-10,-11,-2,-12,-12,-2,2,-6,1,-2,5,2,14,1,-6,-6,6,37,15,-17,3,2,-7,3,-12,-15,-7,-3,-4,-10,13,36,-16,-13,2
-13,4,-2,-7,-30,-71,15,-1,21,18,13,26,29,79,1,24,0,-15,5,14,19,35,33,31,-10,-3,-3,-2,0,9,3,-6,2,4,-5,-7,-7,10,-7,23,6,-9,-11,-14,8,-43,-10,-14,-4,24,-4,-11,-7,-25,-21,0,-20,-27,0,7,-5,36,13,-15,2
24,14,10,9,4,-8,-11,-9,-11,-24,-9,-6,-10,-18,3,-5,-1,-4,3,2,32,28,-7,-3,-12,1,-7,-8,4,-16,5,-11,0,25,1,3,4,-11,-16,-8,4,-46,-5,-12,9,-58,-18,-20,-1,3,8,10,-10,35,22,37,6,-10,-5,-3,4,-8,-4,-4,2
-9,3,1,1,-10,6,9,-4,6,28,-12,-11,17,-28,-19,-23,-16,-26,-12,-9,-9,-21,-2,-6,-10,0,11,1,-16,-34,-16,-7,0,1,-3,-3,-16,-17,-3,-4,-3,3,2,5,-1,29,10,-1,-4,2,-8,-11,3,6,-7,-9,-6,10,2,7,-8,-8,8,14,2
-13,-16,-4,-4,10,-8,-12,-19,-12,-8,-7,-16,-46,-32,0,-11,21,6,17,23,-6,23,4,24,-2,14,2,8,7,50,21,10,4,-22,-1,-1,4,-1,-8,3,-3,19,-5,1,1,30,15,-1,2,13,-6,-19,-7,-27,-17,-16,-5,-19,-6,3,29,-11,-11,-13,2
20,28,11,3,0,17,6,11,0,-14,6,10,11,15,-1,18,-12,-4,-5,-7,-7,25,5,-10,16,4,4,7,24,-1,2,9,-2,12,-4,-14,2,-10,2,-5,-21,-38,-11,-2,-30,-22,-13,-16,-1,-3,11,11,26,0,-4,6,21,16,0,0,3,33,4,4,2
-6,-32,-10,-5,-4,3,-6,5,4,15,6,6,5,35,16,7,-19,12,-8,-8,-18,-44,7,-2,13,-7,-7,-15,-7,-43,-26,13,-1,11,7,14,13,41,15,5,6,12,3,-2,-20,-22,-5,9,3,5,0,6,7,24,2,-20,-7,1,-8,-9,-6,-25,-5,6,2
8,-10,-2,-4,-1,-29,-18,-24,-2,16,-1,1,3,15,5,3,-15,-4,-1,2,4,12,-2,-14,-15,-9,-4,-3,-15,16,22,-8,-9,-13,2,2,5,-2,-4,9,-1,-10,-3,2,17,-6,0,-4,6,14,-6,-14,-3,18,-7,-16,9,-2,-11,-4,-55,-96,-24,14,2
